datetime,user_id,product_id,order_id,revenue
2024-01-02 09:44:03,235,487,100296,65.71
2024-01-02 17:50:28,235,254,100297,354.69
2024-01-19 16:59:13,235,95,100298,771.92
2024-01-26 03:54:47,236,338,100299,739.48
2024-01-22 15:02:45,237,171,100300,781.91
2024-01-23 02:01:34,237,334,100301,119.09
2024-01-22 12:22:30,238,263,100302,168.48
2024-01-13 22:56:01,240,12,100303,972.47
2024-01-16 23:50:09,240,457,100304,24.09
2024-01-11 00:31:53,240,9,100305,495.38
2024-01-25 05:03:57,240,228,100306,405.96
2024-01-25 12:07:34,243,377,100307,982.25
2024-01-03 22:39:07,243,473,100308,45.66
2024-01-03 06:36:05,246,338,100309,585.75
2024-01-19 02:35:18,246,115,100310,763.64
2024-01-08 03:38:28,247,95,100311,640.99
2024-01-23 05:26:27,247,19,100312,473.95
2024-01-11 07:21:40,247,386,100313,696.72
2024-01-22 17:06:28,248,119,100314,996.56
2024-01-25 12:46:40,248,48,100315,577.27
2024-01-13 09:02:22,248,40,100316,426.49
2024-01-12 02:26:19,249,56,100317,1089.93
2024-01-03 11:35:01,250,160,100318,849.59
2024-01-04 08:30:36,251,165,100319,87.39
2024-01-24 11:56:32,251,324,100320,299.87
2024-01-20 21:03:51,252,17,100321,288.37
2024-01-17 08:53:13,255,221,100322,614.25
2024-01-24 14:38:05,257,250,100323,694.24
2024-01-25 18:24:12,258,333,100324,24.06
2024-01-02 22:40:57,258,42,100325,536.86
2024-01-06 09:15:21,259,221,100326,594.29
2024-01-22 15:18:06,260,281,100327,915.03
2024-01-05 04:51:44,260,411,100328,263.79
2024-01-21 23:25:13,262,373,100329,83.62
2024-01-30 21:15:32,265,291,100330,38.79
2024-01-16 07:17:28,265,159,100331,260.68
2024-01-10 18:56:24,265,265,100332,1020.34
2024-01-21 09:19:23,266,252,100333,393.39
2024-01-03 22:25:07,266,473,100334,46.63
2024-01-16 14:05:27,267,309,100335,700.71
2024-01-14 06:22:24,268,207,100336,113.79
2024-01-13 23:50:21,269,92,100337,792.51
2024-01-19 18:36:08,269,221,100338,623.06
2024-01-20 05:07:21,269,385,100339,810.28
2024-01-28 14:06:29,270,77,100340,885.7
2024-01-28 13:45:32,270,207,100341,113.33
2024-01-26 20:38:34,271,24,100342,374.77
2024-01-19 14:30:40,272,123,100343,385.66
2024-01-13 18:11:33,273,496,100344,379.27
2024-01-02 11:32:20,273,88,100345,608.78
2024-01-27 22:28:21,274,120,100346,630.96
2024-01-09 15:40:46,274,242,100347,845.9
2024-01-05 14:46:51,275,260,100348,87.78
2024-01-20 01:32:16,277,246,100349,1043.86
2024-01-19 09:26:49,277,280,100350,735.92
2024-01-06 18:59:18,279,166,100351,715.07
2024-01-11 15:15:12,280,470,100352,872.55
2024-01-12 02:17:31,280,214,100353,260.42
2024-01-11 12:26:18,281,276,100354,491.53
2024-01-11 21:21:12,282,47,100355,270.98
2024-01-08 13:43:51,283,53,100356,821.62
2024-01-26 04:16:22,283,20,100357,329.86
2024-01-08 01:16:15,283,172,100358,25.99
2024-01-13 05:24:09,284,166,100359,931.8
2024-01-28 13:10:32,286,28,100360,461.84
2024-01-05 06:11:45,286,95,100361,717.48
2024-01-25 01:13:30,287,78,100362,80.91
2024-01-08 23:14:10,287,61,100363,321.87
2024-01-25 15:57:39,287,473,100364,44.45
2024-01-18 19:39:27,287,34,100365,874.76
2024-01-17 20:09:22,288,68,100366,850.95
2024-01-09 23:16:06,289,78,100367,75.05
2024-01-05 17:15:24,289,17,100368,364.42
2024-01-28 22:04:38,290,248,100369,868.06
2024-01-11 17:53:30,291,245,100370,28.87
2024-01-28 15:16:26,291,303,100371,597.74
2024-01-06 15:01:33,292,109,100372,248.23
2024-01-11 09:48:03,293,68,100373,820.97
2024-01-15 03:36:02,296,134,100374,332.29
2024-01-07 03:14:14,296,370,100375,80.39
2024-01-10 02:04:13,297,427,100376,379.62
2024-01-23 15:03:21,297,352,100377,862.56
2024-01-08 05:51:28,297,120,100378,643.45
2024-01-05 05:37:41,299,36,100379,896.4
2024-01-14 05:39:49,301,285,100380,627.67
2024-01-10 14:40:11,303,435,100381,96.18
2024-01-22 16:04:38,303,259,100382,471.96
2024-01-25 19:49:02,304,3,100383,859.38
2024-01-26 19:33:40,304,57,100384,106.41
2024-01-08 07:21:58,305,21,100385,673.77
2024-01-18 12:57:33,306,304,100386,623.77
2024-01-14 05:15:27,307,300,100387,83.86
2024-01-16 00:50:31,307,67,100388,128.32
2024-01-21 11:26:09,309,271,100389,763.38
2024-01-30 09:34:36,310,323,100390,649.25
2024-01-16 17:17:15,310,318,100391,157.66
2024-01-17 07:09:47,312,376,100392,298.07
2024-01-06 20:08:49,312,216,100393,272.56
2024-01-17 02:13:20,313,3,100394,825.49
2024-01-07 20:51:43,313,46,100395,590.76
2024-01-12 13:44:20,314,197,100396,621.1
2024-01-12 10:02:24,314,80,100397,120.98
2024-01-12 04:50:21,314,358,100398,472.39
2024-01-11 01:56:49,315,296,100399,568.26
2024-01-25 17:19:40,315,273,100400,873.28
2024-01-21 11:06:52,317,398,100401,445.06
2024-01-06 02:58:03,319,279,100402,638.39
2024-01-15 17:47:38,320,253,100403,1022.98
2024-01-17 11:28:26,321,404,100404,851.1
2024-01-22 06:17:19,322,47,100405,370.35
2024-01-17 13:23:19,322,360,100406,637.96
2024-01-02 12:32:26,323,286,100407,41.93
2024-01-19 04:55:19,324,126,100408,472.27
2024-01-22 05:13:06,325,228,100409,413.29
2024-01-28 14:24:22,325,81,100410,820.21
2024-01-15 12:56:04,326,28,100411,516.28
2024-01-30 23:19:40,326,438,100412,915.83
2024-01-21 15:54:32,327,477,100413,77.89
2024-01-19 08:09:02,328,178,100414,421.05
2024-01-18 23:01:48,331,300,100415,79.35
2024-01-05 08:26:04,332,339,100416,495.59
2024-01-10 20:01:20,332,337,100417,832.18
2024-01-17 20:55:42,333,255,100418,144.27
2024-01-28 06:25:16,333,244,100419,306.88
2024-01-06 11:19:39,334,94,100420,650.17
2024-01-28 02:05:31,335,263,100421,119.07
2024-01-14 03:38:09,336,383,100422,567.62
2024-01-24 23:32:38,337,443,100423,310.81
2024-01-26 22:15:18,337,228,100424,371.0
2024-01-04 03:58:44,338,157,100425,633.38
2024-01-22 17:11:54,339,74,100426,792.67
2024-01-07 22:43:35,340,170,100427,618.82
2024-01-06 20:37:36,342,112,100428,173.86
2024-01-22 18:45:06,342,219,100429,527.74
2024-01-03 05:22:03,343,191,100430,89.58
2024-01-12 06:08:13,344,300,100431,96.88
2024-01-03 08:05:58,344,258,100432,814.07
2024-01-02 10:31:26,344,431,100433,152.25
2024-01-05 15:05:42,345,155,100434,979.9
2024-01-05 01:38:49,346,111,100435,324.24
2024-01-12 06:40:24,348,488,100436,238.73
2024-01-24 21:41:41,348,103,100437,274.1
2024-01-26 03:50:19,348,147,100438,674.75
2024-01-24 13:13:35,349,463,100439,679.07
2024-01-18 18:12:57,350,190,100440,265.05
2024-01-10 09:52:09,350,381,100441,122.3
2024-01-13 16:19:20,350,154,100442,571.46
2024-01-17 21:25:52,351,138,100443,784.04
2024-01-02 09:05:41,353,398,100444,452.13
2024-01-22 23:47:49,354,275,100445,576.56
2024-01-12 11:18:16,355,16,100446,185.01
2024-01-27 06:02:03,356,45,100447,249.1
2024-01-02 10:29:59,357,28,100448,606.86
2024-01-24 13:59:50,357,137,100449,427.89
2024-01-06 18:56:55,359,10,100450,637.24
2024-01-18 14:38:37,359,29,100451,487.21
2024-01-17 02:20:43,359,198,100452,980.16
2024-01-22 14:32:13,360,261,100453,727.07
2024-01-02 23:17:26,360,15,100454,179.17
2024-01-19 01:26:02,360,265,100455,837.0
2024-01-15 02:14:25,361,69,100456,68.59
2024-01-17 13:37:17,362,22,100457,167.77
2024-01-05 10:15:34,362,343,100458,187.3
2024-01-23 08:57:18,363,132,100459,255.97
2024-01-27 23:25:48,364,276,100460,415.84
2024-01-08 22:57:15,364,151,100461,738.65
2024-01-11 21:17:33,364,211,100462,519.62
2024-01-27 07:04:42,365,315,100463,883.36
2024-01-30 06:46:46,365,247,100464,479.99
2024-01-18 17:15:28,365,232,100465,540.98
2024-01-02 03:14:55,365,148,100466,555.71
2024-01-09 17:35:33,366,104,100467,475.23
2024-01-27 02:17:03,366,112,100468,156.9
2024-01-18 11:02:18,369,58,100469,196.42
2024-01-10 03:37:32,370,109,100470,214.42
2024-01-10 00:46:22,370,353,100471,743.72
2024-01-18 16:24:57,370,374,100472,722.7
2024-01-25 23:02:38,371,32,100473,159.55
2024-01-02 12:30:55,371,156,100474,284.44
2024-01-28 16:15:24,372,351,100475,504.56
2024-01-07 19:23:58,374,186,100476,676.18
2024-01-21 19:07:49,374,351,100477,586.96
2024-01-18 19:54:03,375,167,100478,267.9
2024-01-23 07:33:37,377,461,100479,148.03
2024-01-27 00:56:25,379,187,100480,945.83
2024-01-12 23:26:16,381,148,100481,427.77
2024-01-23 14:29:48,381,97,100482,465.5
2024-01-25 22:01:42,381,189,100483,586.75
2024-01-01 05:11:38,381,274,100484,1012.31
2024-01-11 04:15:32,383,467,100485,279.28
2024-01-28 15:29:38,384,275,100486,440.36
2024-01-23 06:46:59,384,424,100487,486.76
2024-01-07 06:06:40,385,264,100488,424.91
2024-01-13 00:32:18,385,98,100489,427.7
2024-01-27 00:33:08,386,169,100490,59.6
2024-01-10 01:26:50,387,273,100491,736.97
2024-01-30 05:23:11,388,426,100492,596.1
2024-01-10 12:30:55,388,481,100493,589.37
2024-01-21 21:18:21,388,418,100494,336.85
2024-01-28 22:07:42,389,471,100495,19.0
2024-01-16 11:11:53,393,32,100496,214.11
2024-01-20 08:46:12,393,411,100497,285.63
2024-01-20 23:50:35,394,391,100498,820.09
2024-01-10 20:46:22,394,375,100499,92.49
2024-01-26 20:17:11,394,79,100500,431.17
2024-01-06 16:39:30,396,246,100501,1054.84
2024-01-23 00:54:29,397,134,100502,386.33
2024-01-14 17:58:27,398,79,100503,360.01
2024-01-04 09:06:42,400,413,100504,1057.07
2024-01-10 09:03:07,402,274,100505,1064.17
2024-01-08 22:31:39,403,82,100506,524.58
2024-01-13 23:05:51,403,417,100507,342.91
2024-01-11 08:19:45,403,226,100508,206.29
2024-01-04 19:48:13,404,74,100509,655.06
2024-01-07 04:52:16,405,332,100510,719.72
2024-01-22 02:53:24,407,420,100511,724.94
2024-01-15 21:07:46,407,130,100512,479.22
2024-01-23 22:03:47,408,133,100513,152.07
2024-01-22 05:29:58,409,472,100514,1014.08
2024-01-08 18:42:48,412,7,100515,61.49
2024-01-03 05:04:22,412,401,100516,101.38
2024-01-02 03:08:15,413,466,100517,448.49
2024-01-14 02:47:43,415,68,100518,879.47
2024-01-26 18:18:56,415,254,100519,301.51
2024-01-19 01:14:32,416,411,100520,332.02
2024-01-08 07:45:38,416,111,100521,317.16
2024-01-26 07:34:12,416,69,100522,77.41
2024-01-17 02:29:08,417,246,100523,836.27
2024-01-01 14:16:55,417,290,100524,702.59
2024-01-07 19:02:51,418,101,100525,42.7
2024-01-13 17:22:31,418,261,100526,531.44
2024-01-14 21:50:52,418,109,100527,276.14
2024-01-12 15:29:52,419,113,100528,918.52
2024-01-11 20:01:08,419,4,100529,501.47
2024-01-05 23:42:05,420,368,100530,906.23
2024-01-19 10:38:17,420,334,100531,100.52
2024-01-12 05:44:45,421,493,100532,241.21
2024-01-07 14:48:20,422,469,100533,200.67
2024-01-02 18:20:16,422,407,100534,459.93
2024-01-30 09:17:47,424,44,100535,901.34
2024-01-17 08:31:19,424,447,100536,1120.11
2024-01-12 00:16:09,424,61,100537,407.01
2024-01-16 12:35:20,424,146,100538,49.76
2024-01-03 17:28:29,426,334,100539,108.13
2024-01-07 12:13:28,426,280,100540,944.25
2024-01-23 06:42:41,426,231,100541,820.42
2024-01-01 21:04:39,427,103,100542,378.3
2024-01-23 15:49:23,427,223,100543,119.79
2024-01-24 07:07:43,428,186,100544,751.85
2024-01-24 21:04:57,429,38,100545,88.22
2024-01-20 21:30:07,430,89,100546,785.21
2024-01-09 23:19:15,431,151,100547,736.32
2024-01-19 13:46:32,432,125,100548,281.95
2024-01-08 15:13:11,434,51,100549,897.4
2024-01-25 23:37:39,434,310,100550,238.18
2024-01-04 00:27:08,435,146,100551,43.34
2024-01-03 08:34:23,435,301,100552,69.88
2024-01-09 09:06:06,435,265,100553,806.65
2024-01-16 03:17:36,435,59,100554,48.88
2024-01-02 05:29:42,436,362,100555,687.15
2024-01-07 05:33:02,437,50,100556,182.61
2024-01-13 11:05:06,439,266,100557,655.31
2024-01-27 05:32:06,439,334,100558,130.84
2024-01-20 00:39:34,440,355,100559,80.82
2024-01-04 01:27:53,440,280,100560,914.25
2024-01-18 07:21:28,441,360,100561,623.15
2024-01-04 15:51:22,442,100,100562,113.18
2024-01-28 09:52:27,442,277,100563,936.16
2024-01-28 12:18:40,443,462,100564,771.22
2024-01-03 11:30:36,444,483,100565,454.93
2024-01-15 12:31:19,445,144,100566,348.08
2024-01-04 21:25:38,445,40,100567,360.52
2024-01-16 09:42:34,446,70,100568,922.88
2024-01-29 15:22:45,446,182,100569,110.32
2024-01-29 04:07:52,446,401,100570,129.52
2024-01-25 00:27:42,447,187,100571,938.69
2024-01-14 04:16:15,448,61,100572,337.24
2024-01-30 23:01:55,448,481,100573,691.37
2024-01-16 06:15:17,448,345,100574,446.39
2024-01-03 04:24:39,450,126,100575,503.56
2024-01-16 18:30:50,450,138,100576,831.08
2024-01-14 02:54:23,451,444,100577,426.92
2024-01-19 14:07:42,452,41,100578,126.02
2024-01-05 23:09:42,452,58,100579,205.48
